Sector,Stock,Price,P/E,Sector Lowest,52 Week High,200d-EMA,Alpha,Beta,Worth,Weight
Aerospace & Defense,CVX,111.98368482389802,-2.864716028,276.10753784321224,1083.3310506988137,943.9569495783528,-0.012054755,1.3302977603700088,15.32563529384904,-0.005835445
Aerospace & Defense,META,637.1775194341951,-12.51039918,144.75197533343993,1038.973022540537,285.1034569035336,-0.045315635,0.3272173484828076,-29.02336408,0.012999161281261395
Retail & E-commerce,COST,423.6797798251274,-11.6052008,171.30194225208112,848.3447712702878,647.5959278,0.1708720752176914,0.4919167890247768,11.816138888606377,-0.005048054
Consumer Goods,BA,443.1322494256845,25.446827453909258,222.29272012800948,279.5394618855281,300.6179624,0.4779391696895902,0.999669471,-0.889442544,0.000523915
Technology,TSM,602.9538717088041,-22.66236747,191.3325788098408,427.5351034683715,587.1767499510862,0.362942715,1.238685128493159,19.492052269707337,-0.008135097
Technology,UNH,268.31613646494645,16.383352007058896,146.3827416,182.68633939968757,710.0382000935508,-0.062795422,0.8975160488336451,30.66205891862402,-0.012793525
Consumer Goods,LLY,286.2512753411405,9.741016784,166.72426657895448,1121.2745473853502,271.42893545754805,-0.232441544,1.5517100821101353,21.953849276390805,-0.00835614
Automobile,HD,531.2600796635905,9.502495337866968,248.9614176775363,834.8211555275751,565.1614316120002,-0.460139009,0.4126623344921919,31.97775044062381,-0.013254046
Retail & E-commerce,DIS,773.4005047264346,18.35593135,130.62522388423272,925.5910846338364,519.1229313550735,-0.187023537,0.6056996618722714,-43.57771958,0.019723650990664737
Automobile,PFE,652.3933171466939,7.663947745143332,99.48597675334088,464.3480640154809,165.54871622245605,0.8781074260570252,1.7970213782362296,-46.69053829,0.020705131190891502
Automobile,CMCSA,363.1175712909181,38.52702268362868,138.65423976543372,1030.922378356523,829.3696342830648,-0.013796912,0.6004235127668925,-24.78919805,0.011286638838493296
Automobile,DIS,482.53205515796674,19.528687973610296,261.5784188537899,409.2179449811806,400.6401556201972,0.4207665593207137,1.676990693881015,37.20063199850505,-0.015679763
Consumer Goods,TGT,249.3529952780947,7.531606780651856,87.27871581300161,135.56464572173354,612.8614389733443,0.6577859516329385,0.4112233290417892,29.76697139861394,-0.01351124
Automobile,C,163.1161199989907,33.91052398524442,294.15872098263003,533.1362267396095,559.7412583241932,1.228682694513138,1.1742388351044322,16.16246040686344,-0.007666257
Aerospace & Defense,TSLA,798.9411247,13.052089284164468,190.86997666457307,739.306422,558.3876865872619,1.2325735338014423,0.6767225769833036,17.90307324145055,-0.008761655
Banking & Financials,MSFT,334.41146515216366,-16.33059776,292.58877947349555,641.6492471,197.6928262893673,0.9561047343585782,0.530104101,20.404403739466797,-0.009652363
Energy,C,255.73007317770305,-24.17052468,282.0811455587621,1048.3441200021186,478.6349712602797,-0.416522609,1.519621934495248,41.248877591766494,-0.016641105
Technology,C,717.1554693618017,-29.27907604,170.65899795816773,245.63883092038407,504.2940919,0.6264329080019331,2.3012539529582803,30.590576994868197,-0.012594323
Technology,RTX,651.0947776067577,40.411241041959336,112.37396595413684,721.3379031531988,754.1593981,1.035014531020866,0.4114449169010739,10.434521238357624,-0.005442689
Energy,PFE,664.6882634540119,22.751930092904765,104.67215788919808,678.0089346,848.6561274725531,-0.451040212,1.204898046804336,14.520263121902268,-0.005083098
Consumer Goods,AAPL,301.64187859820606,43.94863175,121.88444100131107,432.3332877372313,586.5670135510588,0.5773949243024303,1.823581150805424,-29.11002137,0.013338943688911744
Pharma & Healthcare,SLB,305.0101192496041,12.785803951878378,229.6307115304396,1006.0718107671393,179.5359074707031,1.1725148671013772,1.2938852041129467,13.70971752293662,-0.006449755
Consumer Goods,DIS,294.3754960349201,0.6698791858636639,129.43827666303912,932.4714383525412,312.84413601971704,0.431391471,2.037669338,-8.747580612,0.004705898
Technology,RTX,252.1257924730917,-37.91764344,145.13127038800357,911.2658481134972,248.95966243837452,-0.476503692,0.6815595384163314,-34.97711025,0.016317555
Technology,T,684.9232496,19.161378133550485,169.7342872385272,1063.3192670215255,213.1432141915919,-0.463161079,2.3688775068021286,28.10116524225159,-0.010262422
Energy,SLB,857.5966415057821,10.819226224737989,276.17667511999537,900.5783424868138,427.4826600934849,0.3203838189692706,1.126169509679031,-0.487480904,0.000603626
Automobile,GD,746.5186904183236,48.87653435,110.28898754270408,379.7669655839283,306.2207934639294,-0.185004074,1.031861735808926,44.61036455734695,-0.018690928
Consumer Goods,HD,807.3799181401771,-21.17968207,68.03624645876212,882.3087061651377,296.3688936218073,0.7990895001582539,2.185016135659664,-22.55169227,0.010456151719546952
Telecom & Media,GOOGL,459.59892513273314,6.018092750305989,80.65701992770984,460.2437596266939,151.02967065623966,0.8847580960639783,1.512773242679278,-3.342620867,0.001491712
Energy,QCOM,683.4434988,17.231934208079316,274.2363805978042,390.7289863,118.1410026,-0.140823714,1.410180421483848,-6.49678661,0.003933038
Aerospace & Defense,LMT,414.1953984127538,16.638113503331248,215.2804916226136,211.26587976979656,193.73608052286568,1.2319518908462328,1.865642431125507,-38.08375214,0.016585908645544472
Technology,NFLX,567.9899382833885,8.868303210096379,129.4590457833384,923.1147660032336,255.41198783218164,0.3692015919925483,1.5473162167381576,-8.608934253,0.004390565
Energy,NFLX,528.5960241,28.98218722015856,107.4928116632684,888.0778093902227,485.2989558313252,-0.208498984,0.6445017231505099,-21.98465064,0.010298708506059434
Consumer Goods,LCID,254.94053615741305,-24.36768653,134.3235947224853,382.5868705799751,555.9534529,0.9918758559231756,1.7514591247904463,-34.26676626,0.015099380620080908
Technology,NOC,443.6871247,24.19696639916757,93.19314876598747,928.7907128706436,227.3358954436137,1.041565011933429,0.5816628243580628,-22.50572065,0.009114799
Pharma & Healthcare,TGT,961.5877596648212,14.319547079679936,282.66245163538423,1107.5014825007322,479.79098063748086,0.7504970090755285,2.0362885872793948,-27.22653472,0.012462673589983922
Energy,KO,319.3190814654249,40.09595306743008,246.60670035677083,248.4221216998057,406.0291432042329,1.1642112379874523,2.434086652546652,21.119039651621485,-0.008941112
Retail & E-commerce,LLY,216.25275862720827,35.53647705137576,172.85393711477337,380.6106996523426,265.3844992273794,0.9399541775172292,1.109349302,-46.77209471,0.020220497822844435
Technology,LMT,471.97497458823614,-14.09167294,265.11425893704995,929.7261359109364,108.52103950843448,1.2197289043329973,1.2550917985463843,9.862311532506006,-0.004839011
Consumer Goods,NFLX,805.8031676200384,-17.72108101,124.05448637347128,425.0280289984429,517.3090748877012,0.3537096805453653,0.3933734389387837,23.68562699433044,-0.01052124
Banking & Financials,AVGO,618.8544208133563,48.078490609058925,231.23218752318357,796.4882416982782,711.5275873377749,0.9597042697507436,0.3226302312932188,-3.337471422,0.000623976
Telecom & Media,PFE,707.5981279,5.694216361611758,263.0905971,219.92298881718008,303.4526154122751,1.4467932110141286,2.2862911408976294,40.18337905752095,-0.017712886
Semiconductors,GS,266.4415194498292,41.06099020668581,148.64764238899758,613.5345133594097,219.53185905442035,0.9159202922274284,0.5711816889902992,18.59058024928769,-0.008785429
Automobile,AVGO,651.8998280362846,-28.20141673,240.47809722476129,917.8772402,890.4287668541155,-0.263865867,1.257304600082189,22.456026116866436,-0.00873576
Semiconductors,TSM,386.5954107251829,16.472801197994407,134.50822302703477,862.1010462862101,346.75631034793525,0.5168051562511011,2.056833935171108,-30.73242101,0.014270747932800044
Consumer Goods,KO,845.2831568063805,32.05402446909043,135.37561089770514,998.4804406,301.08547610665124,0.650149216,2.2168457225403158,25.291370842064715,-0.010350843
Aerospace & Defense,JNJ,661.1944085654749,44.88297673518502,91.41937235,1064.6555499917592,863.8270818975539,-0.147911386,1.4165695957261772,30.58126969758369,-0.012323111
Aerospace & Defense,PSX,274.66824429797657,-12.02155176,167.7356856593932,954.0434174945972,828.3030028914709,1.3755905613742456,1.5152946353632015,-14.86895849,0.006012206
Banking & Financials,LLY,154.12458637024298,24.136706183386018,234.11783915416785,846.2667642271015,500.72275848321374,-0.145266679,1.741694429268032,-29.14643285,0.014093703057405654
Automobile,WFC,134.3840031,6.771371040476296,282.3617467303173,167.47331410006746,537.0485979737655,-0.141445484,2.372746185768589,-12.57300191,0.007233174
Retail & E-commerce,AMZN,429.61570038302295,-37.83253342,205.26097121357947,701.3339257,295.8763986017812,1.2834007321622516,1.5967183323208516,21.653292678153143,-0.009857352
Banking & Financials,XOM,334.8278803,20.87371911699085,264.69553616486314,173.81206914786014,172.00174917391774,0.4142057479876895,1.503272214283311,-9.427169906,0.004671218
Semiconductors,PFE,676.2725737138807,20.882750349137147,255.38155811166013,991.0500296,611.8395316005715,-0.362374325,0.3243629763398192,21.36793361408377,-0.008764301
Banking & Financials,COP,544.4892541093984,43.31698947,106.6106047063146,474.0576871189719,189.80672233968525,0.6710883764775308,0.4680444158873716,-38.78023219,0.016586892248955393
Semiconductors,LMT,334.9788668706426,2.9002945930082404,178.2227074675717,730.4674054523927,501.5471943931667,0.6781175725165147,1.5415560027622568,28.063410543774644,-0.012042192
Technology,JNJ,230.11212552241545,-22.01058636,93.68051958,430.2671200073065,937.9138338,-0.359838997,2.3183545610372245,-25.30015278,0.013021012490235642
Aerospace & Defense,JPM,210.32256257544051,-39.331049,223.21844390192848,963.9268676694132,948.8733007457776,1.3941945811835443,2.167894261000628,-25.71316641,0.01117923
Technology,WFC,872.5429746,-4.717718178,284.57992448137304,1074.2565593551228,315.04968995583727,0.56647179,2.418601954337799,7.248039877216591,-0.002209702
Telecom & Media,SLB,314.73735873442297,-15.32576834,98.30209571127492,556.7160396749019,656.8613910021085,0.5969266415975085,1.4348205465048112,-42.97423013,0.019144635157066384
Automobile,MRNA,681.3196580834036,27.504696265284657,235.07378999872063,1049.2418552525032,523.5792442788984,0.5202758421368083,1.9975063589572035,-47.20431422,0.021454997121415714
Retail & E-commerce,SLB,824.0753134615026,-10.44258219,211.7790455051509,417.1442343558598,880.3394823204751,0.6953202719544633,2.111017065769231,-24.54515452,0.011395912091479717
Semiconductors,KO,647.5294950891813,45.03930516686752,200.63342904659245,701.0095741,343.5637424897037,0.026114478,1.6948524619447032,2.198096226699711,0.000122367
Retail & E-commerce,MNST,867.9676533598844,46.27420906634547,156.2910617567951,1044.8277463725367,105.7331642976238,0.070430959,1.0257616194835946,37.87156190050306,-0.016018452
Semiconductors,TSLA,448.45982126579713,14.429056834528048,148.2724641501585,479.52823639717167,246.85182012287603,0.5033225384847473,1.3096574752995689,31.96558796070598,-0.013715176
Consumer Goods,VZ,954.7630816972296,43.135422790410125,77.25437054722678,1145.9052885107071,412.9349654102019,1.0738464829298002,2.1489122558679803,-2.398885783,0.001288899
Banking & Financials,CMCSA,215.6612343801163,27.482872877216455,116.82405109124316,263.11530706674773,382.9080077628112,-0.388111839,0.9387898689259012,-46.16617815,0.021299134
Telecom & Media,TSLA,187.8281066332001,7.521942242704924,70.36247384848383,153.2077761270633,805.4337372057158,0.6811655454904653,2.291318372,1.926375046507502,-8.44E-05
Aerospace & Defense,TSM,687.5888614737819,-26.66915243,200.1320043468904,1092.9621332736597,707.0050376800815,1.074024755974418,0.7900763924224128,18.29276834699912,-0.008684124
Semiconductors,WMT,942.7382687267138,-0.710904606,91.14345575,206.64600746123364,368.5483607444181,-0.181317205,1.914401534680204,-17.00250546,0.008918719
Retail & E-commerce,GS,822.4567456881952,8.829212436,266.9606938453243,1186.0547555062656,509.07068087659184,-0.455416504,1.6570531475746928,-39.02168287,0.018710997269582363
Telecom & Media,JNJ,164.72083989291585,37.10047722009799,186.7768940516092,1143.0989440602436,187.3320036472702,0.1196353433756071,1.9145811505535195,-22.85204355,0.011155232732603732
Pharma & Healthcare,BAC,346.96541420342487,1.4098039627305567,227.2374722145426,279.17789013578306,900.2924903634895,0.6516866927672624,1.2390648493961665,24.74048783916532,-0.010754335
Pharma & Healthcare,PFE,931.5025886458887,40.2451564,161.04348326614638,704.1111492381511,933.4079038901248,-0.217312857,2.3105678890408923,-15.83646069,0.008707325
Technology,COP,323.3403659001781,19.41385260933035,195.35656437826225,329.9913862524765,972.8307377,0.3387086529685442,1.6611916051519977,28.639688232928428,-0.011844008
Aerospace & Defense,TSLA,797.5711605,-30.7089038,282.92056664126136,588.0242144,874.0036662176896,0.5824886157800762,0.9166107377806127,-18.89870076,0.008256199
Consumer Goods,XOM,837.0476853,49.32169984168436,85.84505567283941,198.98300416835667,256.9784720717125,0.6724320631090555,1.6741347623578329,-33.95452548,0.015261887102041578
Retail & E-commerce,CVX,541.0035604434427,5.691182956232687,125.08110257685269,371.3686242819184,143.48182519503973,0.045647856,0.9134088262311362,-7.669375834,0.003916037
Banking & Financials,BAC,443.0317380277644,-6.936224413,245.64006453438435,519.1945159367484,617.3159842523245,0.2883050872232966,0.9281557500333424,-6.083718565,0.002963863
Banking & Financials,MO,500.3004940095436,17.992747059130615,89.51262187,599.1548751,913.1364479,1.019089056669913,1.1573996666101265,-48.18793271,0.020786523383728484
Retail & E-commerce,MNST,299.9088693187676,-33.33054302,84.22409780052273,1170.786178492743,259.9903236723526,1.3337170255446502,2.137042592166744,-38.44424783,0.01681107
Automobile,BAC,894.7503401606067,15.886992330880794,149.7414349927286,990.8355583881486,108.7006295687684,1.1804661385231865,1.3752496393106453,-31.89153174,0.013602781576451882
Consumer Goods,C,500.7451925243032,2.986441603281982,88.00709780513355,916.0934645933752,817.9885839209642,0.6055957248462807,1.761633928107114,-38.77803353,0.017509116
Telecom & Media,INTC,888.5260557817315,-5.554243345,200.9711004,703.5347842706886,170.66394007282918,0.3081305371340986,1.140891485389124,-16.77453986,0.007772761
Semiconductors,WFC,191.0104815,45.40764241024578,118.7414745730704,1024.9225307755298,469.95070076771015,0.1587395412394646,0.8631963452953304,43.37453778279501,-0.018636755
Automobile,QCOM,983.5459118973256,5.253436000150913,272.1581121007697,493.7874846051572,705.5185733889988,-0.243055982,2.358160076340816,-0.586384365,0.002075859
Semiconductors,COP,494.1481649063821,-23.04908799,246.4448795944688,885.8480876610679,312.7980450174729,-0.278609698,1.598689781430896,10.836640494808414,-0.003396866
Semiconductors,RIVN,139.05132236509914,-0.676808267,227.24097795241988,1188.064809755538,177.03047664024905,0.8452708,2.3134025007924373,-15.34002829,0.007325848
Automobile,MRNA,130.24312118976587,42.27046977919279,208.27397620387404,467.5912258047533,786.4753243443886,0.017411479,0.732977836,-18.51582303,0.008587179
Technology,AMZN,766.175149,-27.06208133,264.7712088875983,848.8443801463455,662.2461352,0.00749654,0.6107066813376423,-47.5084837,0.021238216992493838
Pharma & Healthcare,LCID,687.8972149,-23.53044196,118.00508382173422,1029.502278787766,980.5475943,1.4437864889783074,2.1443818020340566,-1.444450254,0.000461374
Semiconductors,GD,816.3928144553726,-42.27249139,266.98119348452985,1105.3444806238676,408.3025431992362,-0.121417454,1.7659960831563108,-3.058922096,0.002637549
Automobile,HD,190.7177905637012,-42.16424434,247.81816116270383,895.4312517414173,157.3094465356515,-0.19842734,0.6965585788326575,-34.50710754,0.015816193531146723
Automobile,MRNA,128.04220399287937,33.875871947360544,238.3459169,434.6829818437101,754.7876189519062,-0.293804557,0.8756449401623956,24.03919247,-0.009648723
Energy,T,552.7914310979193,24.80284288962812,195.5114583769344,479.9534298135624,565.9144102015243,0.6355794063727656,2.0250525548677647,-2.183823929,0.001593752
Technology,GD,444.1509023510109,-10.37045134,123.3178999,155.84179729227716,291.8391509125735,0.7284143966365575,1.274805987,-17.01897026,0.007507136
Aerospace & Defense,PFE,510.9167944921752,21.64898912940746,163.95193488087114,940.9977356902516,796.8756512,0.2210783183421717,1.743547429254392,-35.56141764,0.016507681929816005
Energy,MO,986.5210232969482,-6.623965244,248.7528287056354,179.1606888657829,283.4458359580908,0.5498269707461476,0.981633455,3.5585551370246904,-0.001518382
Energy,AMZN,967.8086375936176,45.39614825057213,74.16718785,1051.0770639249515,333.9971565055924,1.0385226303202235,1.117661678871687,22.928395721058827,-0.010463486
Retail & E-commerce,PSX,942.2751371151132,46.71657647813597,246.1127299594915,259.70058870729787,184.6398828002901,1.0959033396921722,2.436198017027289,-22.52080205,0.010282338629846772
Pharma & Healthcare,HD,799.9707739483525,-6.848965059,121.90309069277808,316.1540415425436,457.2709321221228,1.3659715044806644,0.8286076240907057,-28.62213757,0.011605083806323564
Automobile,NFLX,414.7387802223028,36.19198293604001,99.95669843029282,639.3383310185337,474.5906064084603,1.107810040383551,1.3885727586989198,0.6407776221181152,-0.000582421
Pharma & Healthcare,CMCSA,466.18331995606127,28.62409711204244,93.40041483684912,916.5925580126668,559.5436546598969,0.6066734927637576,2.1196748975155555,-34.74722472,0.015975039675629733
Consumer Goods,TGT,589.6413661810421,-14.57178269,73.12936377203023,281.2797235716318,732.2367403891873,-0.137390739,0.8104485706031803,14.606944591645934,-0.005724766
Retail & E-commerce,GOOGL,841.8987743249918,-21.84372115,186.87852615180617,600.6650575,907.3586779245146,-0.291721538,1.191181218122538,8.692422823110448,-0.002709894
Aerospace & Defense,LMT,157.80282464259943,-0.744791748,116.90453008735548,646.0479237561646,224.7972156949524,-0.379134583,1.623590256314972,-41.33665277,0.019621003
Pharma & Healthcare,DIS,477.10803081245047,29.394552036903328,293.6397925823933,359.02158655139283,150.72312991896953,0.8030981333690956,1.3339082395088022,-46.2174962,0.02027507
Banking & Financials,RTX,170.28900018488545,46.07436924997862,198.5322651067391,256.4096165978651,118.90602039357782,1.075489209,1.286993648349593,10.135103119848566,-0.00477949
Semiconductors,TSLA,558.2495833929453,27.737028858137585,98.48447777,1021.1280850801536,230.02704828341385,0.4981935829012107,1.077162914826694,-21.33399107,0.009522817
Consumer Goods,COP,903.2899894128634,36.2838688,224.7331650517827,666.8556008324778,686.9189021,-0.378743827,1.5620532862627072,-41.39807604,0.019607025
Technology,NFLX,798.7515478800382,12.76458332094419,272.6269183957829,149.0770488629741,748.6821813,0.5499375399803414,1.6436693807507872,23.566637480958526,-0.009861415
Aerospace & Defense,GD,300.6970418410635,34.43704952053255,237.66266282318568,985.6540596835176,801.1189474144824,1.3231594013120325,1.7062272091203807,-19.42745248,0.008195431
Consumer Goods,MNST,972.5148218608228,29.68110270846605,84.40257143003078,1174.2843422714138,318.9369452282657,0.6699789787175505,0.4451525134374686,-5.376614542,0.001917088
Semiconductors,AVGO,695.3637458150297,-8.323520526,272.20078907878195,776.6104915872916,374.1790195964396,1.0791425208684031,1.6580806214418136,-26.88275975,0.011702445030411124
Retail & E-commerce,NVDA,105.46429519621128,8.000518438949719,248.83504186041893,668.1739439562058,531.6260545437688,1.061226230700052,2.3551249074199627,10.813574491817889,-0.004358557
Semiconductors,RIVN,325.4551410718444,31.57764923209526,103.16396893813648,1065.6779183469555,158.57150294735814,1.3161663030199786,1.463273616,-20.63947449,0.008574986
Energy,CVX,330.21423693161364,-39.19179374,78.75243518126007,1144.2870060620012,645.3380970129933,1.003422003,1.8403075585436623,43.70256534563443,-0.01906413
Semiconductors,SLB,158.2890539640767,31.887905772325333,194.60732950732893,934.2624089386902,976.3231961336091,0.9599039812297588,1.4973381950811782,18.114371370518988,-0.008015204
Energy,PEP,957.9996737,-26.89486684,102.64417397808816,606.3743340949218,422.9584189592652,-0.032217503,2.142040411575955,-36.54475856,0.017479222638104003
Retail & E-commerce,MRNA,525.5612745633008,4.520637212182621,258.1537589128096,762.0719214742707,771.2194052262129,-0.36867773,2.303952373138124,-9.51831261,0.006096891
Telecom & Media,COST,900.5186383850571,31.90620286192638,149.0065217927509,877.3998404632611,546.6381425170741,0.5154157604508272,0.6914560546244063,-12.53724429,0.005390477
Energy,JNJ,385.4416116983633,-19.81201663,276.09870074927886,339.9136953658876,215.98300313884607,-0.244065026,1.2380101289467376,1.8292996763518303,0.000279871
Technology,CMCSA,208.5569732097541,-20.55951031,196.52728637753995,608.2287878458513,619.6618099482696,1.3742465597172209,1.1417879007745233,31.530757226826346,-0.014590175
Semiconductors,T,522.0419489,-5.918928456,108.7486777153253,1014.1269160093624,368.8308035,0.075614535,1.1695504753850334,6.576275171571147,-0.002198588
Semiconductors,NFLX,198.43057904086132,39.96235011250517,98.87719590873937,828.3784934082506,133.00553373571307,1.1632041419565131,0.5644755035392393,-43.80068024,0.018313302
Technology,MSFT,532.5297393190706,-43.44655768,198.99879758837815,570.0418351606044,666.4698177749382,0.2643422187488261,2.053072055809301,13.526003822693497,-0.004873346
Banking & Financials,HD,922.5033601659994,40.591069608142654,241.4908708265848,837.5411490543668,865.4575270054854,0.1398814958152161,0.3702958796482852,-48.94502929,0.021565074
Automobile,T,563.7367026516899,-29.14109605,245.9878003606936,259.23572689484735,408.71271388236187,1.3220183618879011,1.4356698209943957,25.54861877193847,-0.01171479
Telecom & Media,TGT,649.7011693239668,48.86510620055437,130.08167185993355,559.7448559382633,449.1545210695608,0.2173977289267825,1.7248080627045153,14.609134509823924,-0.005513121
Aerospace & Defense,LCID,236.7577243,45.578058116601575,113.69303941353589,975.2018727375756,893.9633677624292,0.269486907,0.7417534075096022,-19.93505353,0.00893915
Energy,PEP,135.37394449547452,2.6542974036293145,70.72444191369993,367.7450127311442,825.1953790613486,-0.279497256,2.252609325683988,-21.51276627,0.011227888774383684
Technology,PEP,195.60315322332477,4.337498667466761,222.5414511313792,331.0959416072851,737.5565403514565,0.8106720419322686,2.1070123987786813,27.31637329277276,-0.01148768
Retail & E-commerce,MRNA,633.5662381522534,1.4299485605462507,84.43199722647365,1142.4855652710305,323.4575127805215,0.073517958,1.312048636882598,25.874534761450995,-0.010569685
Energy,WMT,181.41852085287843,15.784853163335145,163.31328262364903,356.4882923031336,911.0147911807524,0.646781043,1.1823874993935553,-15.73427893,0.006972192
Automobile,WMT,433.7323022398056,-35.02554891,204.7763002,410.6132610553552,239.61599349746396,0.657883609,0.8047041994229547,-20.88473334,0.008971229
Retail & E-commerce,HD,590.0687090413228,-40.44533258,281.64857822140146,1162.426435375806,659.2217657111987,0.9048486995334948,1.8721656515236376,4.298376389126112,-0.001646313
Consumer Goods,GD,445.1005700673746,-38.1054637,138.34231429208938,913.2277440277172,128.02909772709012,0.9551538555146472,0.5779308389279145,-48.9353411,0.020803215
Semiconductors,AMD,243.08427788177832,-2.038488057,124.12643852464691,875.9795564470988,674.2782850804782,0.5093366136512355,1.7645261624817907,-41.76284479,0.018926201
Consumer Goods,RIVN,341.9579466722983,-17.78538532,216.80307589743563,1038.6377071599654,348.63919121762524,0.1549443771579088,2.115466370536009,-37.56343553,0.017703387
Energy,AVGO,929.7054267554878,14.534551299241038,208.7999396839408,256.6904263424481,501.90468427115707,1.133275581516134,0.787188801,-31.84463636,0.013246947963097517
Automobile,RIVN,703.1149467235742,49.08486034086759,142.9963703344823,882.7261724124319,409.15224519381206,0.114134521,2.167323249243204,-0.316519288,0.001440063
Telecom & Media,NFLX,541.5385151330414,-7.452527906,279.5843512181214,668.152963,255.9088088700083,0.4959241028144137,0.3650106726563403,46.04067407457847,-0.020504255
Energy,JNJ,107.51813269486316,10.038724663835453,260.5077271453339,1013.4154920464024,654.9669169542443,0.2906674651231086,2.267617040993518,13.255491330514644,-0.004642335
Technology,NFLX,987.2636402,-4.721289853,118.2160381365726,672.8769910965638,885.9274427362162,1.1673267612339573,0.5489815490135777,-43.82557434,0.018309505
Pharma & Healthcare,TSM,699.0495128570059,35.54368076466495,121.69036925179068,791.7965577957974,954.4252177642082,0.3499051465719044,1.6899362483753513,0.9925815583433106,0.000292894
Energy,GS,380.6886123047733,40.67066409327855,184.29199694999767,640.6279447852521,273.31079736947856,0.2613955199013157,0.8339411567943456,-1.800504833,0.001052099
Semiconductors,LCID,885.6608181,38.34984147384896,244.1696099553854,641.0700990970186,739.7062492,0.8481028166618383,2.102692547415581,-35.82602217,0.016172369348686204
Semiconductors,SLB,328.1653481325641,47.39932783688648,76.97733855312165,948.5127133472024,692.5952095884618,0.6793051121902756,1.4012154576538316,39.09327528903578,-0.016975249
Energy,GD,584.6131930635036,-40.92093341,225.7811051446991,800.6280843456846,407.4761820049972,-0.277266028,0.5854969907561691,-7.194736424,0.003846178
Retail & E-commerce,UNH,667.2754499822499,34.84824846100083,215.44536938815537,805.6106298488938,119.41056005379708,0.4971984740470007,1.5281862570073197,46.26436162345701,-0.019838276
Pharma & Healthcare,META,294.6096352526327,26.63570894356381,119.93430806791582,611.4977091844212,715.2048177058199,0.936294394,1.1753212363098384,-9.192278446,0.003779653
Technology,AAPL,974.6757325,-22.15577413,223.0350678936888,697.2420852,942.3533949057384,1.4319638711563796,1.7238765774196594,8.944765941335234,-0.00436071
Energy,LCID,767.9573115643811,45.715465507527206,282.3531263738996,924.9066126686008,663.9739652623695,0.7308927944170873,2.2008033066030293,-39.62991152,0.018034474698014488
Retail & E-commerce,AVGO,597.0022216450922,-29.66616513,77.60653754868503,1010.0104974719752,489.1267553218578,0.2308626942012064,1.1785803985004386,-5.89516056,0.003108952
Semiconductors,GOOGL,258.2697322880126,19.898985010969795,140.1413391141403,872.7597739106113,568.9529127804448,-0.047576645,0.9200394086433888,-26.69423505,0.012369881910399744
Semiconductors,CMCSA,144.46375833912177,-22.51062041,167.30452715033562,1114.112737851169,279.7799938234227,1.2016181625568458,0.3243217841790899,30.91624343628221,-0.014669201
Automobile,MO,383.5058754295631,-3.249670862,272.9745331,1004.051949,769.1733101923887,1.089067107,1.536509750386954,25.93080286296766,-0.011560588
Energy,LCID,772.4430773629608,23.59371131376464,287.41296619813227,729.8674120579014,765.5095506939326,-0.032564909,1.1631893979372738,29.817240556568287,-0.01228117
Pharma & Healthcare,QCOM,337.9529747184104,9.057759432,168.66550469340422,846.0740414526726,231.7112484074776,-0.096872906,1.1034251173831526,20.108914776536928,-0.007990402
Banking & Financials,NVDA,580.6079072900318,-3.611477976,238.7739255472312,1116.4840166511078,882.3766439552146,0.8970003235704112,0.6886770371890294,30.63807785913695,-0.013973231
Pharma & Healthcare,MRNA,749.7780726888914,-13.04776581,188.7290288759372,790.6579496056719,341.5728894712106,0.1239599888567225,1.2232890643097525,-30.35640164,0.013988092480570253
Semiconductors,LMT,193.03113363893544,34.83364990283109,190.13203325560016,1008.8075376679484,975.0093838290104,0.1074375743896386,2.422632378684571,-6.105992055,0.004155587
Semiconductors,SLB,711.4802387613915,-30.07318958,130.6184309662058,864.5373252593345,442.5875298119755,-0.19025527,0.9370726457848172,17.042796290966983,-0.006652183
Consumer Goods,INTC,178.59815423483832,-3.3688585,116.60576812256556,719.3360172061984,260.4635331865758,0.025488154,1.5903027559750167,11.786179733445517,-0.004152559
Semiconductors,AAPL,962.7618306125368,40.81255515261362,132.88862472269602,390.3720621126547,414.8868966866741,0.34138443,1.9727486299808084,19.40857598729118,-0.007591715
Technology,AMD,534.6656844081499,35.411028958104986,194.3821469960489,585.7352932424542,493.4685493081298,0.9311945836575068,1.913625767575462,-28.09468105,0.012564643493916002
Aerospace & Defense,MNST,231.40370813449653,-6.088939723,73.56598684,1160.4393645663697,164.0122218405894,0.165213625,1.004180670302848,-40.24075239,0.018135434010303753
Energy,C,403.5520687714361,27.693122560487037,274.80533732405223,831.6034781831464,616.0915612892213,0.1503322135386702,1.6144365971605128,38.75871391397239,-0.01610791
Pharma & Healthcare,MNST,467.3376825204624,33.29467769497932,102.70098667519724,732.5530197960823,633.3376054222498,0.065933757,2.1777880804351213,4.331883458308646,-0.000539683
Aerospace & Defense,AVGO,776.9308593,39.42550218689623,117.32365089464642,1123.5368382892489,758.8565324724777,0.4394690884242228,0.326338766,-34.89370098,0.015042461606626829
Retail & E-commerce,PSX,763.6756642462295,7.302378517723604,185.6615227528456,756.0149407,128.35663454612103,-0.135498181,1.2355748673107976,26.849502190091123,-0.010818519
Banking & Financials,NVDA,645.6071072711582,-24.4162211,229.62661515935207,691.9092753790259,583.2410584582765,0.4536614814648922,0.7781066328262349,38.57755706064604,-0.016911558
